Chromosome	Ensembl ID	Gene Symbol	Strand
1	ENSMUSG00000026095	Asnsd1	-1
1	ENSMUSG00000096141	Dnah7a	-1
1	ENSMUSG00000026094	Stk17b	-1
1	ENSMUSG00000102405	Gm37863	1
1	ENSMUSG00000042807	Hecw2	-1
1	ENSMUSG00000098443	Mir7681	1
1	ENSMUSG00000102868	Gm37633	-1
1	ENSMUSG00000094013	Gm25829	-1
1	ENSMUSG00000025983	Ccdc150	1
1	ENSMUSG00000041303	Gtf3c3	-1
1	ENSMUSG00000073678	Pgap1	-1
1	ENSMUSG00000104136	Gm36955	-1
1	ENSMUSG00000052331	Ankrd44	-1
1	ENSMUSG00000102503	Gm37370	-1
1	ENSMUSG00000102642	A130048G24Rik	-1
1	ENSMUSG00000025982	Sf3b1	-1
1	ENSMUSG00000103030	E330011M16Rik	-1
1	ENSMUSG00000025981	Coq10b	1
1	ENSMUSG00000101122	Gm17971	1
1	ENSMUSG00000025980	Hspd1	-1
1	ENSMUSG00000073676	Hspe1	1
1	ENSMUSG00000100736	Gm5147	-1
1	ENSMUSG00000089670	Gm16581	1
1	ENSMUSG00000025979	Mob4	1
1	ENSMUSG00000061863	Gm6822	-1
1	ENSMUSG00000025978	Rftn2	-1
1	ENSMUSG00000097649	Gm10561	1
1	ENSMUSG00000046994	Mars2	1
1	ENSMUSG00000025977	Boll	-1
1	ENSMUSG00000100215	Gm8292	1
1	ENSMUSG00000101945	Gm29138	-1
1	ENSMUSG00000101085	Gm8531	-1
1	ENSMUSG00000038349	Plcl1	1
1	ENSMUSG00000102145	Gm38056	1
1	ENSMUSG00000100309	Gm6644	-1
1	ENSMUSG00000100944	Gm28900	1
1	ENSMUSG00000045336	Hsfy2	-1
1	ENSMUSG00000038331	Satb2	-1
1	ENSMUSG00000087022	9130024F11Rik	1
1	ENSMUSG00000104310	Gm4081	1
1	ENSMUSG00000094128	Gm23943	-1
1	ENSMUSG00000101129	Gm5254	-1
1	ENSMUSG00000097519	4930558J18Rik	-1
1	ENSMUSG00000038323	1700066M21Rik	1
1	ENSMUSG00000048495	Tyw5	-1
1	ENSMUSG00000025971	Maip1	1
1	ENSMUSG00000088353	Gm24014	1
1	ENSMUSG00000101826	Gm8581	-1
1	ENSMUSG00000038305	Spats2l	1
1	ENSMUSG00000054770	Kctd18	-1
1	ENSMUSG00000026039	Sgo2a	1
1	ENSMUSG00000063558	Aox1	1
1	ENSMUSG00000064294	Aox3	1
1	ENSMUSG00000038242	Aox4	1
1	ENSMUSG00000089822	Gm15759	-1
1	ENSMUSG00000079554	Aox2	1
1	ENSMUSG00000103839	Gm37607	-1
1	ENSMUSG00000051223	Bzw1	1
1	ENSMUSG00000026034	Clk1	-1
1	ENSMUSG00000026035	Ppil3	-1
1	ENSMUSG00000026036	Nif3l1	1
1	ENSMUSG00000026037	Orc2	-1
1	ENSMUSG00000094245	Gm23966	-1
1	ENSMUSG00000085054	Gm15834	1
1	ENSMUSG00000038174	Fam126b	-1
1	ENSMUSG00000026032	Ndufb3	1
1	ENSMUSG00000100202	Gm29389	-1
1	ENSMUSG00000099490	Gm18802	1
1	ENSMUSG00000059647	Cbx3-ps7	1
1	ENSMUSG00000047528	Als2cr12	-1
1	ENSMUSG00000102059	Gm20257	1
1	ENSMUSG00000026031	Cflar	1
1	ENSMUSG00000100236	Gm3841	1
1	ENSMUSG00000026029	Casp8	1
1	ENSMUSG00000102719	Gm37760	1
1	ENSMUSG00000099719	Gm28802	-1
1	ENSMUSG00000026028	Trak2	-1
1	ENSMUSG00000026027	Stradb	1
1	ENSMUSG00000047383	C2cd6b	-1
1	ENSMUSG00000099752	Gm29018	1
1	ENSMUSG00000072295	C2cd6	-1
1	ENSMUSG00000038079	Tmem237	-1
1	ENSMUSG00000097573	G730003C15Rik	1
1	ENSMUSG00000079550	Mpp4	-1
1	ENSMUSG00000101586	Gm29017	1
1	ENSMUSG00000026024	Als2	-1
1	ENSMUSG00000026023	Cdk15	1
1	ENSMUSG00000099922	Gm29016	1
1	ENSMUSG00000104502	Gm37737	-1
1	ENSMUSG00000041075	Fzd7	1
1	ENSMUSG00000097819	Gm26813	-1
1	ENSMUSG00000047361	Gm973	1
1	ENSMUSG00000026021	Sumo1	-1
1	ENSMUSG00000103821	D430013B06Rik	-1
1	ENSMUSG00000026020	Nop58	1
1	ENSMUSG00000077345	Snord70	1
1	ENSMUSG00000089512	Gm26287	1
1	ENSMUSG00000089093	Snord11	1
1	ENSMUSG00000067336	Bmpr2	1
1	ENSMUSG00000104052	Gm38125	1
1	ENSMUSG00000041040	Fam117b	1
1	ENSMUSG00000103696	Gm37531	1
1	ENSMUSG00000100901	Gm18829	-1
1	ENSMUSG00000026018	Ica1l	-1
1	ENSMUSG00000026019	Wdr12	-1
1	ENSMUSG00000026017	Carf	1
1	ENSMUSG00000082609	Gm15464	1
1	ENSMUSG00000073664	Nbeal1	1
1	ENSMUSG00000100516	Gm29332	-1
1	ENSMUSG00000049439	Cyp20a1	1
1	ENSMUSG00000103822	6030460B20Rik	1
1	ENSMUSG00000026782	Abi2	1
1	ENSMUSG00000026014	Raph1	-1
1	ENSMUSG00000081562	Gm11575	-1
1	ENSMUSG00000084400	Gm11576	1
1	ENSMUSG00000082160	Gm11578	-1
1	ENSMUSG00000103215	Gm38388	-1
1	ENSMUSG00000084151	Gm11577	1
1	ENSMUSG00000101188	Eif4a-ps4	1
1	ENSMUSG00000026012	Cd28	1
1	ENSMUSG00000086795	Gm11579	-1
1	ENSMUSG00000085965	2310016D23Rik	1
1	ENSMUSG00000104069	Gm37198	1
1	ENSMUSG00000083355	Gm11581	1
1	ENSMUSG00000102549	Gm38137	1
1	ENSMUSG00000081382	Rpl18-ps1	1
1	ENSMUSG00000080800	Gm11582	-1
1	ENSMUSG00000026009	Icos	1
1	ENSMUSG00000082804	Rpl17-ps1	1
1	ENSMUSG00000085248	Gm11587	1
1	ENSMUSG00000085447	9530026F06Rik	1
1	ENSMUSG00000100965	Gm28449	1
1	ENSMUSG00000102168	Gm36943	1
1	ENSMUSG00000086009	4930587A21Rik	-1
1	ENSMUSG00000052062	Pard3b	1
1	ENSMUSG00000103656	Gm37205	1
1	ENSMUSG00000104402	Gm38012	1
1	ENSMUSG00000085842	Pard3bos1	-1
1	ENSMUSG00000103002	Gm38075	1
1	ENSMUSG00000100344	Gm29640	-1
1	ENSMUSG00000102359	Gm38351	1
1	ENSMUSG00000085400	Pard3bos3	-1
1	ENSMUSG00000100750	Gm29084	-1
1	ENSMUSG00000084333	Gm11599	1
1	ENSMUSG00000025969	Nrp2	1
1	ENSMUSG00000103032	Gm37121	1
1	ENSMUSG00000100426	Gm4208	-1
1	ENSMUSG00000040865	Ino80d	-1
1	ENSMUSG00000081617	Rps13-ps7	1
1	ENSMUSG00000081429	Rps27-ps1	1
1	ENSMUSG00000084799	Ino80dos	1
1	ENSMUSG00000101599	Gm20342	1
1	ENSMUSG00000025968	Ndufs1	-1
1	ENSMUSG00000077884	Gm24557	1
1	ENSMUSG00000025967	Eef1b2	1
1	ENSMUSG00000064612	Gm26457	1
1	ENSMUSG00000064602	Snora41	1
1	ENSMUSG00000046856	Gpr1	-1
1	ENSMUSG00000086730	Platr12	1
1	ENSMUSG00000102536	1700039I01Rik	-1
1	ENSMUSG00000087561	Gm11608	-1
1	ENSMUSG00000027520	Zdbf2	1
1	ENSMUSG00000094214	Gm23448	-1
1	ENSMUSG00000081643	Gm11605	-1
1	ENSMUSG00000025964	Adam23	1
1	ENSMUSG00000069085	Dytn	-1
1	ENSMUSG00000025963	Mdh1b	-1
1	ENSMUSG00000025962	Fastkd2	1
1	ENSMUSG00000025961	4933402D24Rik	-1
1	ENSMUSG00000080817	Gm13751	-1
1	ENSMUSG00000082373	Gm13754	1
1	ENSMUSG00000025959	Klf7	-1
1	ENSMUSG00000097272	Gm26649	1
1	ENSMUSG00000098487	Mir6899	-1
1	ENSMUSG00000086721	Gm13750	1
1	ENSMUSG00000101895	Gm28981	-1
1	ENSMUSG00000025958	Creb1	1
1	ENSMUSG00000025956	Mettl21a	-1
1	ENSMUSG00000101832	Gm28982	1
1	ENSMUSG00000100437	Gm29152	1
1	ENSMUSG00000087213	2810408I11Rik	-1
1	ENSMUSG00000070871	Ccnyl1	1
1	ENSMUSG00000045005	Fzd5	-1
1	ENSMUSG00000102140	Gm38058	1
1	ENSMUSG00000051344	Plekhm3	-1
1	ENSMUSG00000097264	Rpl31-ps24	1
1	ENSMUSG00000084416	Rpl10a-ps1	-1
1	ENSMUSG00000025955	Akr1cl	-1
1	ENSMUSG00000090042	Gm8550	1
1	ENSMUSG00000070870	Cryge	-1
1	ENSMUSG00000067299	Crygd	-1
1	ENSMUSG00000025952	Crygc	-1
1	ENSMUSG00000073658	Crygb	-1
1	ENSMUSG00000044429	Cryga	-1
1	ENSMUSG00000100846	Gm28845	-1
1	ENSMUSG00000044816	D630023F18Rik	-1
1	ENSMUSG00000025950	Idh1	-1
1	ENSMUSG00000025949	Pikfyve	1
1	ENSMUSG00000025946	Pth2r	1
1	ENSMUSG00000099383	Gm28925	-1
1	ENSMUSG00000100439	Gm28922	-1
1	ENSMUSG00000082774	Gm8805	1
1	ENSMUSG00000025945	Crygf	1
1	ENSMUSG00000081623	Gm8809	-1
1	ENSMUSG00000083242	Gm15659	1
1	ENSMUSG00000015222	Map2	1
1	ENSMUSG00000073656	Gm10558	-1
1	ENSMUSG00000065694	Gm25411	1
1	ENSMUSG00000055567	Unc80	1
1	ENSMUSG00000103375	Gm37181	-1
1	ENSMUSG00000026005	Rpe	1
1	ENSMUSG00000026004	Kansl1l	-1
1	ENSMUSG00000102559	Gm37570	-1
1	ENSMUSG00000102374	Gm38387	-1
1	ENSMUSG00000102776	Gm38162	1
1	ENSMUSG00000082057	Gm15789	1
1	ENSMUSG00000103706	6820402A03Rik	-1
1	ENSMUSG00000103756	Gm37285	-1
1	ENSMUSG00000103382	Gm37755	1
1	ENSMUSG00000103553	Gm38218	-1
1	ENSMUSG00000026003	Acadl	-1
1	ENSMUSG00000082769	Gm15793	-1
1	ENSMUSG00000077328	Gm25832	1
1	ENSMUSG00000061816	Myl1	-1
1	ENSMUSG00000094191	Rpl31-ps14	-1
1	ENSMUSG00000026000	Lancl1	-1
1	ENSMUSG00000025991	Cps1	1
1	ENSMUSG00000082473	Kif22-ps	1
1	ENSMUSG00000085075	Gm15669	1
1	ENSMUSG00000062209	Erbb4	-1
1	ENSMUSG00000083795	Gm15670	-1
1	ENSMUSG00000103307	Gm19335	-1
1	ENSMUSG00000104508	Gm37735	-1
1	ENSMUSG00000103642	Gm37769	-1
1	ENSMUSG00000103809	Gm37061	-1
1	ENSMUSG00000087514	Gm16076	-1
1	ENSMUSG00000084332	Gm8840	-1
1	ENSMUSG00000100354	Gm29113	-1
1	ENSMUSG00000101156	Gm29114	1
1	ENSMUSG00000025997	Ikzf2	-1
1	ENSMUSG00000100815	Gm29112	-1
1	ENSMUSG00000099954	Gm28112	-1
1	ENSMUSG00000103402	Gm37930	1
1	ENSMUSG00000053153	Spag16	1
1	ENSMUSG00000101730	Gm28580	-1
1	ENSMUSG00000103052	Gm38272	-1
1	ENSMUSG00000104287	Gm37456	-1
1	ENSMUSG00000045648	Vwc2l	1
1	ENSMUSG00000026196	Bard1	-1
1	ENSMUSG00000089965	Gm16236	-1
1	ENSMUSG00000101551	Gm8870	-1
1	ENSMUSG00000050296	Abca12	-1
1	ENSMUSG00000101617	Gm6947	-1
1	ENSMUSG00000026192	Atic	1
1	ENSMUSG00000026193	Fn1	-1
1	ENSMUSG00000073652	Apol7d	1
1	ENSMUSG00000101834	Gm5829	-1
1	ENSMUSG00000100319	Gm5256	-1
1	ENSMUSG00000102689	Gm37217	-1
1	ENSMUSG00000101211	Gm28818	-1
1	ENSMUSG00000101848	4933417E11Rik	-1
1	ENSMUSG00000059483	Gm5528	1
1	ENSMUSG00000101496	Gm8885	1
1	ENSMUSG00000102123	Gm4319	-1
1	ENSMUSG00000039395	Mreg	-1
1	ENSMUSG00000094655	Gm25360	1
1	ENSMUSG00000097131	D230017M19Rik	1
1	ENSMUSG00000094050	Gm23472	1
1	ENSMUSG00000093956	Gm24497	1
1	ENSMUSG00000093843	Gm25939	1
1	ENSMUSG00000026189	Pecr	-1
1	ENSMUSG00000026188	Tmem169	1
1	ENSMUSG00000026187	Xrcc5	1
1	ENSMUSG00000039372	March4	-1
1	ENSMUSG00000085812	Gm15843	1
1	ENSMUSG00000039354	Smarcal1	1
1	ENSMUSG00000110712	Gm39662	1
1	ENSMUSG00000039342	Ankar	-1
1	ENSMUSG00000110487	Gm18035	1
1	ENSMUSG00000046330	Rpl37a	1
1	ENSMUSG00000039323	Igfbp2	1
1	ENSMUSG00000026185	Igfbp5	-1
1	ENSMUSG00000026182	Tnp1	-1
1	ENSMUSG00000101112	Gm29185	1
1	ENSMUSG00000099877	Pinc	-1
1	ENSMUSG00000100044	Gm9553	1
1	ENSMUSG00000100444	C530043A13Rik	-1
1	ENSMUSG00000100301	6030407O03Rik	-1
1	ENSMUSG00000101344	Gm29183	-1
1	ENSMUSG00000055322	Tns1	-1
1	ENSMUSG00000061815	Rufy4	1
1	ENSMUSG00000026180	Cxcr2	1
1	ENSMUSG00000094768	Gm25524	1
1	ENSMUSG00000006304	Arpc2	1
1	ENSMUSG00000064272	Gpbar1	1
1	ENSMUSG00000006299	Aamp	-1
1	ENSMUSG00000101503	Gm28364	1
1	ENSMUSG00000026179	Pnkd	1
1	ENSMUSG00000103013	Gm37503	-1
1	ENSMUSG00000006301	Tmbim1	-1
1	ENSMUSG00000099931	Gm29358	1
1	ENSMUSG00000103403	Gm37931	1
1	ENSMUSG00000073650	Catip	1
1	ENSMUSG00000026177	Slc11a1	1
1	ENSMUSG00000026176	Ctdsp1	1
1	ENSMUSG00000065468	Mir26b	1
1	ENSMUSG00000026175	Vil1	1
1	ENSMUSG00000033364	Usp37	-1
1	ENSMUSG00000103227	Gm37733	-1
1	ENSMUSG00000026174	Cnot9	1
1	ENSMUSG00000026173	Plcd4	1
1	ENSMUSG00000026135	Zfp142	-1
1	ENSMUSG00000093155	Gm25035	-1
1	ENSMUSG00000026172	Bcs1l	1
1	ENSMUSG00000026171	Rnf25	-1
1	ENSMUSG00000033276	Stk36	1
1	ENSMUSG00000033257	Ttll4	1
1	ENSMUSG00000026170	Cyp27a1	1
1	ENSMUSG00000006542	Prkag3	-1
1	ENSMUSG00000033227	Wnt6	1
1	ENSMUSG00000099472	Gm29539	-1
1	ENSMUSG00000026167	Wnt10a	1
1	ENSMUSG00000089964	Gm16582	1
1	ENSMUSG00000090071	Cdk5r2	1
1	ENSMUSG00000055197	Fev	-1
1	ENSMUSG00000006546	Cryba2	-1
1	ENSMUSG00000047021	Cfap65	-1
1	ENSMUSG00000006538	Ihh	-1
1	ENSMUSG00000103145	Gm37744	1
1	ENSMUSG00000026162	Nhej1	-1
1	ENSMUSG00000026205	Slc23a3	-1
1	ENSMUSG00000033159	Cnppd1	-1
1	ENSMUSG00000049339	Retreg2	1
1	ENSMUSG00000026197	Zfand2b	1
1	ENSMUSG00000026198	Abcb6	-1
1	ENSMUSG00000033124	Atg9a	-1
1	ENSMUSG00000026199	Ankzf1	1
1	ENSMUSG00000026200	Glb1l	-1
1	ENSMUSG00000026201	Stk16	1
1	ENSMUSG00000026202	Tuba4a	-1
1	ENSMUSG00000096094	A630095N17Rik	-1
1	ENSMUSG00000026203	Dnajb2	1
1	ENSMUSG00000026204	Ptprn	-1
1	ENSMUSG00000101840	Gm28294	1
1	ENSMUSG00000033061	Resp18	-1
1	ENSMUSG00000026209	Dnpep	-1
1	ENSMUSG00000026208	Des	1
1	ENSMUSG00000085653	Gm15179	-1
1	ENSMUSG00000026207	Speg	1
1	ENSMUSG00000033021	Gmppa	1
1	ENSMUSG00000102605	Gm37264	-1
1	ENSMUSG00000032997	Chpf	-1
1	ENSMUSG00000026211	Obsl1	-1
1	ENSMUSG00000051703	Tmem198	1
1	ENSMUSG00000032968	Inha	1
1	ENSMUSG00000082745	Gm15181	-1
1	ENSMUSG00000026213	Stk11ip	1
1	ENSMUSG00000006576	Slc4a3	1
1	ENSMUSG00000083244	Gm15180	1
1	ENSMUSG00000082528	Gm15182	1
1	ENSMUSG00000082012	Gm5257	1
1	ENSMUSG00000099996	Gm29065	-1
1	ENSMUSG00000100553	Gm17751	1
1	ENSMUSG00000100534	Gm816	-1
1	ENSMUSG00000102904	Gm38265	-1
1	ENSMUSG00000089326	Gm25974	1
1	ENSMUSG00000026235	Epha4	-1
1	ENSMUSG00000101849	Gm28386	1
1	ENSMUSG00000102052	Gm28387	-1
1	ENSMUSG00000004872	Pax3	-1
1	ENSMUSG00000032908	Sgpp2	1
1	ENSMUSG00000099561	Gm28410	-1
1	ENSMUSG00000102945	Gm37884	1
1	ENSMUSG00000026245	Farsb	-1
1	ENSMUSG00000101798	Gm28995	1
1	ENSMUSG00000104018	4833412K13Rik	-1
1	ENSMUSG00000090486	BC035947	-1
1	ENSMUSG00000012187	Mogat1	1
1	ENSMUSG00000099364	5730419F03Rik	-1
1	ENSMUSG00000032883	Acsl3	1
1	ENSMUSG00000079470	Utp14b	1
1	ENSMUSG00000099377	Gm6159	-1
1	ENSMUSG00000099706	Gm29536	-1
1	ENSMUSG00000047330	Kcne4	1
1	ENSMUSG00000072978	Gm5830	-1
1	ENSMUSG00000050711	Scg2	-1
1	ENSMUSG00000099562	Gm19027	-1
1	ENSMUSG00000054702	Ap1s3	-1
1	ENSMUSG00000102235	Gm37886	-1
1	ENSMUSG00000073643	Wdfy1	-1
1	ENSMUSG00000026248	Mrpl44	1
1	ENSMUSG00000026249	Serpine2	-1
1	ENSMUSG00000067106	Gm5529	-1
1	ENSMUSG00000100397	Gm28071	1
1	ENSMUSG00000096297	Gm23934	1
1	ENSMUSG00000102518	Gm38339	-1
1	ENSMUSG00000043230	Fam124b	-1
1	ENSMUSG00000103404	Gm37932	-1
1	ENSMUSG00000004364	Cul3	-1
1	ENSMUSG00000103076	Gm37902	-1
1	ENSMUSG00000103525	Gm37262	-1
1	ENSMUSG00000101722	Gm29125	1
1	ENSMUSG00000090637	Gm6189	-1
1	ENSMUSG00000101483	1700016L21Rik	1
1	ENSMUSG00000110100	Gm45261	-1
1	ENSMUSG00000038608	Dock10	-1
1	ENSMUSG00000103192	Gm37645	-1
1	ENSMUSG00000104488	Gm38062	-1
1	ENSMUSG00000102721	A630081D01Rik	-1
1	ENSMUSG00000099949	Gm29124	-1
1	ENSMUSG00000099918	Gm28066	1
1	ENSMUSG00000054976	Nyap2	1
1	ENSMUSG00000104029	Gm37210	-1
1	ENSMUSG00000101986	Gm6198	-1
1	ENSMUSG00000087008	Gm5530	-1
1	ENSMUSG00000100561	Gm7516	1
1	ENSMUSG00000055980	Irs1	-1
1	ENSMUSG00000022591	Gm9747	1
1	ENSMUSG00000026142	Rhbdd1	1
1	ENSMUSG00000104493	Gm19552	1
1	ENSMUSG00000100786	Gm28940	-1
1	ENSMUSG00000067158	Col4a4	-1
1	ENSMUSG00000079465	Col4a3	1
1	ENSMUSG00000065055	n-R5s213	1
1	ENSMUSG00000097564	C430014B12Rik	-1
1	ENSMUSG00000026150	Mff	1
1	ENSMUSG00000101450	Gm28941	1
1	ENSMUSG00000026149	Tm4sf20	-1
1	ENSMUSG00000100170	Gm28942	1
1	ENSMUSG00000100744	Gm17764	-1
1	ENSMUSG00000026159	Agfg1	1
1	ENSMUSG00000101784	Gm7553	-1
1	ENSMUSG00000038496	Slc19a3	-1
1	ENSMUSG00000100432	Gm7539	1
1	ENSMUSG00000100190	Krtap28-10	-1
1	ENSMUSG00000099691	Gm29518	1
1	ENSMUSG00000026166	Ccl20	1
1	ENSMUSG00000101173	Gm29519	1
1	ENSMUSG00000053161	Daw1	1
1	ENSMUSG00000101896	Gm6244	-1
1	ENSMUSG00000084443	n-R5s214	-1
1	ENSMUSG00000026163	Sphkap	-1
1	ENSMUSG00000079140	Gm6374	1
1	ENSMUSG00000104374	Gm37517	-1
1	ENSMUSG00000100580	4933436I20Rik	-1
1	ENSMUSG00000045658	Pid1	-1
1	ENSMUSG00000102750	Gm37058	-1
1	ENSMUSG00000101934	Gm18304	1
1	ENSMUSG00000098851	Mir6353	-1
1	ENSMUSG00000036766	Dner	-1
1	ENSMUSG00000104396	Gm37959	-1
1	ENSMUSG00000102481	Gm37925	-1
1	ENSMUSG00000026219	Trip12	-1
1	ENSMUSG00000103505	Gm38374	-1
1	ENSMUSG00000104503	Gm37738	-1
1	ENSMUSG00000073633	Fbxo36	1
1	ENSMUSG00000026220	Slc16a14	-1
1	ENSMUSG00000099693	Gm29284	-1
1	ENSMUSG00000052477	C130026I21Rik	-1
1	ENSMUSG00000064281	Rpl19-ps1	1
1	ENSMUSG00000101279	Gm18342	-1
1	ENSMUSG00000089844	A530032D15Rik	-1
1	ENSMUSG00000072109	A530040E14Rik	1
1	ENSMUSG00000090128	Gm16038	1
1	ENSMUSG00000091199	Gm2619	-1
1	ENSMUSG00000089716	Gm6264	1
1	ENSMUSG00000079457	Gm7609	1
1	ENSMUSG00000090252	Gm16028	1
1	ENSMUSG00000079455	Gm16026	1
1	ENSMUSG00000089652	Gm16025	1
1	ENSMUSG00000101751	Gm2427	1
1	ENSMUSG00000089714	Gm16092	-1
1	ENSMUSG00000094127	G530012D18Rik	1
1	ENSMUSG00000070034	Sp110	-1
1	ENSMUSG00000070031	Sp140	1
1	ENSMUSG00000073628	Gm10552	-1
1	ENSMUSG00000026222	Sp100	1
1	ENSMUSG00000052760	A630001G21Rik	-1
1	ENSMUSG00000100217	9930111H07Rik	1
1	ENSMUSG00000092932	Gm22906	1
1	ENSMUSG00000036707	Cab39	1
1	ENSMUSG00000026223	Itm2c	1
1	ENSMUSG00000026224	4933407L21Rik	1
1	ENSMUSG00000099767	Gm28884	-1
1	ENSMUSG00000049608	Gpr55	-1
1	ENSMUSG00000099342	Gm18180	-1
1	ENSMUSG00000026226	Spata3	1
1	ENSMUSG00000026227	2810459M11Rik	1
1	ENSMUSG00000026229	Psmd1	1
1	ENSMUSG00000077274	Gm22786	1
1	ENSMUSG00000026228	Htr2b	-1
1	ENSMUSG00000103272	Gm37914	1
1	ENSMUSG00000094638	Gm21972	1
1	ENSMUSG00000062590	Armc9	1
1	ENSMUSG00000087538	Gm16341	-1
1	ENSMUSG00000079445	B3gnt7	1
1	ENSMUSG00000099644	Gm28626	-1
1	ENSMUSG00000091806	Gm5258	1
1	ENSMUSG00000026234	Ncl	-1
1	ENSMUSG00000104627	Mir3535	-1
1	ENSMUSG00000064823	Snord82	-1
1	ENSMUSG00000073627	C130036L24Rik	1
1	ENSMUSG00000110510	Gm45908	-1
1	ENSMUSG00000026237	Nmur1	-1
1	ENSMUSG00000036574	Tex44	1
1	ENSMUSG00000101328	Rpl30-ps6	1
1	ENSMUSG00000026238	Ptma	1
1	ENSMUSG00000026239	Pde6d	-1
1	ENSMUSG00000102927	Gm37152	1
1	ENSMUSG00000026240	Cops7b	1
1	ENSMUSG00000103609	Gm37022	1
1	ENSMUSG00000026241	Nppc	-1
1	ENSMUSG00000053333	Dis3l2	1
1	ENSMUSG00000100768	Gm29055	1
1	ENSMUSG00000104121	Gm37485	1
1	ENSMUSG00000102383	Gm38142	1
1	ENSMUSG00000104400	Gm38010	1
1	ENSMUSG00000102293	Gm37541	1
1	ENSMUSG00000102649	Gm38021	1
1	ENSMUSG00000084106	Gm6136	-1
1	ENSMUSG00000102571	Gm37967	1
1	ENSMUSG00000099401	Gm28375	-1
1	ENSMUSG00000102956	Gm37017	1
1	ENSMUSG00000103984	Gm37447	1
1	ENSMUSG00000101940	Akp-ps1	1
1	ENSMUSG00000099839	Gm29374	-1
1	ENSMUSG00000026247	Ecel1	-1
1	ENSMUSG00000036480	Prss56	1
1	ENSMUSG00000026251	Chrnd	1
1	ENSMUSG00000026253	Chrng	1
1	ENSMUSG00000026254	Eif4e2	1
1	ENSMUSG00000088318	Gm26187	1
1	ENSMUSG00000026255	Efhd1	1
1	ENSMUSG00000048000	Gigyf2	1
1	ENSMUSG00000095281	Gm22549	-1
1	ENSMUSG00000079436	Kcnj13	-1
1	ENSMUSG00000089613	Gm23504	-1
1	ENSMUSG00000026258	3110079O15Rik	1
1	ENSMUSG00000026259	Ngef	-1
1	ENSMUSG00000079434	Neu2	1
1	ENSMUSG00000090994	Gm6153	-1
1	ENSMUSG00000026288	Inpp5d	1
1	ENSMUSG00000026289	Atg16l1	1
1	ENSMUSG00000087968	Gm25395	1
1	ENSMUSG00000089281	Scarna6	1
1	ENSMUSG00000056055	Sag	1
1	ENSMUSG00000070738	Dgkd	1
1	ENSMUSG00000101942	Gm19582	-1
1	ENSMUSG00000103996	4833421G17Rik	1
1	ENSMUSG00000103591	Gm38365	1
1	ENSMUSG00000005501	Usp40	-1
1	ENSMUSG00000084021	Gm5832	1
1	ENSMUSG00000090124	Ugt1a7c	1
1	ENSMUSG00000054545	Ugt1a6a	1
1	ENSMUSG00000089943	Ugt1a5	1
1	ENSMUSG00000081984	Dnajb3	-1
1	ENSMUSG00000079429	Mroh2a	1
1	ENSMUSG00000044783	Hjurp	-1
1	ENSMUSG00000036251	Trpm8	1
1	ENSMUSG00000085420	4930453O03Rik	-1
1	ENSMUSG00000026295	Spp2	1
1	ENSMUSG00000099553	Gm29538	-1
1	ENSMUSG00000100908	Gm28888	1
1	ENSMUSG00000062310	Glrp1	-1
1	ENSMUSG00000100798	Gm19589	1
1	ENSMUSG00000104057	Gm38130	1
1	ENSMUSG00000100367	Gm29336	1
1	ENSMUSG00000049866	Arl4c	-1
1	ENSMUSG00000101736	Gm29335	-1
1	ENSMUSG00000097398	Platr5	1
1	ENSMUSG00000099378	1700067G17Rik	1
1	ENSMUSG00000036206	Sh3bp4	1
1	ENSMUSG00000102700	Gm38312	1
1	ENSMUSG00000102083	Gm5259	-1
1	ENSMUSG00000099938	C030007H22Rik	-1
1	ENSMUSG00000055013	Agap1	1
1	ENSMUSG00000104114	Gm37297	1
1	ENSMUSG00000101662	Gm28499	1
1	ENSMUSG00000103252	Gm37521	1
1	ENSMUSG00000034486	Gbx2	-1
1	ENSMUSG00000092627	D130058E05Rik	1
1	ENSMUSG00000067081	Asb18	-1
1	ENSMUSG00000026301	Iqca	-1
1	ENSMUSG00000100850	4930434B07Rik	1
1	ENSMUSG00000044337	Ackr3	1
1	ENSMUSG00000101951	Gm28721	-1
1	ENSMUSG00000101028	Gm28723	1
1	ENSMUSG00000101997	Gm28722	-1
1	ENSMUSG00000103292	Gm35048	1
1	ENSMUSG00000034432	Cops8	1
1	ENSMUSG00000048126	Col6a3	-1
1	ENSMUSG00000103061	Gm36970	-1
1	ENSMUSG00000026303	Mlph	1
1	ENSMUSG00000026304	Rab17	-1
1	ENSMUSG00000100791	Gm28199	-1
1	ENSMUSG00000026305	Lrrfip1	1
1	ENSMUSG00000070732	Rbm44	1
1	ENSMUSG00000100018	Gm7776	-1
1	ENSMUSG00000034353	Ramp1	1
1	ENSMUSG00000034343	Ube2f	1
1	ENSMUSG00000083064	Gm7785	1
1	ENSMUSG00000097285	Gm26683	-1
1	ENSMUSG00000026307	Scly	1
1	ENSMUSG00000090322	Gm17090	-1
1	ENSMUSG00000049515	Espnl	1
1	ENSMUSG00000026308	Klhl30	1
1	ENSMUSG00000047443	Erfe	1
1	ENSMUSG00000026309	Ilkap	-1
1	ENSMUSG00000067071	Hes6	-1
1	ENSMUSG00000055866	Per2	-1
1	ENSMUSG00000101911	Gm28381	-1
1	ENSMUSG00000101958	Gm19085	-1
1	ENSMUSG00000034292	Traf3ip1	1
1	ENSMUSG00000026311	Asb1	1
1	ENSMUSG00000100980	Gm29100	-1
